Requête,SELECT(n),JOIN(n),FILTER(1ou 0),UNION(n ou 0),ORDER BY(1ou 0),GROUP BY(1ou 0),LIMIT/OFFSET(1ou 0)
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University7206.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1536.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University9259.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University2581.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1685.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University4181.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1430.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1125.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University10106.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University9247.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1777.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8127.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University5318.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3965.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University465.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University2673.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1950.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University9696.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3197.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University10214.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University10125.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University2479.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University5457.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1062.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1067.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University4742.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3178.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1507.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1481.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3455.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University1084.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University996.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3541.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University512.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University9215.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3565.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University2779.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University5120.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University11.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University7545.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University9741.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8545.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University9020.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University5406.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8891.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8469.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University290.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University4219.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8459.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University7512.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University9780.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8734.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8808.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University524.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3824.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University2510.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3687.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University7525.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University9464.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University815.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8383.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University4445.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University3476.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University8464.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University5811.edu> .
}",2,1,0,0,0,0,0
"SELECT ?X ?Z WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> ?Z .
	?Z <http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf> <http://www.University2230.edu> .
}",2,1,0,0,0,0,0
